brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
unpk,intensive,draft_for_manager,low,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:intensives_2026_ege_unpk_vk_chat_11:8defe879e5
unpk,intensive,draft_for_manager,low,УНПК: этот интенсив в текущем бренде не проводится.,УНПК: этот интенсив в текущем бренде не проводится.,УНПК: этот интенсив в текущем бренде не проводится.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:intensives_2026_oge_intensive_available_in_unpk:837729af45
unpk,intensive,draft_for_manager,low,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:intensives_2026_oge_intensive_bot_behavior_when_asked:730f4987a8
unpk,documents,bot_answer_self_for_pilot,medium,УНПК: у учебного центра есть лицензия на образовательную деятельность.,УНПК: у учебного центра есть лицензия на образовательную деятельность.,УНПК: у учебного центра есть лицензия на образовательную деятельность.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:licenses_client_safe_summary:5e168a5e56
unpk,location,draft_for_manager,low,"УНПК: адрес и место занятий — Сретенка, 20.","УНПК: адрес и место занятий — Сретенка, 20.","УНПК: адрес и место занятий — Сретенка, 20.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_1_address:0e2c490a04
unpk,location,draft_for_manager,low,УНПК: адрес и место занятий — Москва.,УНПК: адрес и место занятий — Москва.,УНПК: адрес и место занятий — Москва.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_1_city:175057a8f6
unpk,location,draft_for_manager,low,УНПК: адрес и место занятий — Чистые Пруды.,УНПК: адрес и место занятий — Чистые Пруды.,УНПК: адрес и место занятий — Чистые Пруды.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_1_metro:454c8bd358
unpk,location,draft_for_manager,low,"УНПК: адрес и место занятий — Институтский пер., 9 (МФТИ).","УНПК: адрес и место занятий — Институтский пер., 9 (МФТИ).","УНПК: адрес и место занятий — Институтский пер., 9 (МФТИ).",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_2_address:f2bc039e1c
unpk,location,draft_for_manager,low,УНПК: адрес и место занятий — Долгопрудный.,УНПК: адрес и место занятий — Долгопрудный.,УНПК: адрес и место занятий — Долгопрудный.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_2_city:c6451d2c49
unpk,location,draft_for_manager,low,"УНПК: адрес и место занятий — Проспект Пацаева, 7к1.","УНПК: адрес и место занятий — Проспект Пацаева, 7к1.","УНПК: адрес и место занятий — Проспект Пацаева, 7к1.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_3_address:f09ec36ead
unpk,location,draft_for_manager,low,УНПК: адрес и место занятий — Долгопрудный.,УНПК: адрес и место занятий — Долгопрудный.,УНПК: адрес и место занятий — Долгопрудный.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_3_city:591c6798d8
unpk,location,draft_for_manager,low,"УНПК: адрес и место занятий — Льяловское шоссе, 1, посёлок Красный Воин.","УНПК: адрес и место занятий — Льяловское шоссе, 1, посёлок Красный Воин.","УНПК: адрес и место занятий — Льяловское шоссе, 1, посёлок Красный Воин.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_4_address:23ccf26102
unpk,location,draft_for_manager,low,УНПК: адрес и место занятий — Менделеево (ЛВШ).,УНПК: адрес и место занятий — Менделеево (ЛВШ).,УНПК: адрес и место занятий — Менделеево (ЛВШ).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_addresses_4_city:4d329e32db
unpk,location,draft_for_manager,low,"УНПК: адрес и место занятий, очно — нет.","УНПК: адрес и место занятий, очно — нет.","УНПК: адрес и место занятий, очно — нет.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_free_trial_offline_available:de63b125ac
unpk,location,draft_for_manager,low,УНПК: по бесплатному пробному очному занятию менеджер подскажет доступный вариант; лимит и возможность записи проверяются с куратором филиала.,УНПК: по бесплатному пробному очному занятию менеджер подскажет доступный вариант; лимит и возможность записи проверяются с куратором филиала.,УНПК: по бесплатному пробному очному занятию менеджер подскажет доступный вариант; лимит и возможность записи проверяются с куратором филиала.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:locations_unpk_free_trial_offline_offer:22bbc8712d
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево по текущим данным есть кондиционирование.,УНПК: в ЛВШ Менделеево по текущим данным есть кондиционирование.,УНПК: в ЛВШ Менделеево по текущим данным есть кондиционирование.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_accommodation_air_conditioning:aed720843a
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево предусмотрено 5 приёмов пищи в день.,УНПК: в ЛВШ Менделеево предусмотрено 5 приёмов пищи в день.,УНПК: в ЛВШ Менделеево предусмотрено 5 приёмов пищи в день.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_accommodation_meals_per_day:f9c7d957ee
unpk,camp_lvsh,draft_for_manager,low,УНПК: ЛВШ Менделеево — 2-3 человека.,УНПК: ЛВШ Менделеево — 2-3 человека.,УНПК: ЛВШ Менделеево — 2-3 человека.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_accommodation_room_capacity:e6d59eb997
unpk,camp_lvsh,draft_for_manager,low,УНПК: ЛВШ Менделеево — 5-10 класс (окончившие).,УНПК: ЛВШ Менделеево — 5-10 класс (окончившие).,УНПК: ЛВШ Менделеево — 5-10 класс (окончившие).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_audience:8fbc0262b0
unpk,course_parameter,draft_for_manager,low,УНПК: ЛВШ Менделеево для физико-математического направления рассчитана на 5-10 классы.,УНПК: ЛВШ Менделеево для физико-математического направления рассчитана на 5-10 классы.,УНПК: ЛВШ Менделеево для физико-математического направления рассчитана на 5-10 классы.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_classes:5266552dcc
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «физика».,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «физика».,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «физика».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_subjects_1:ae0c22f446
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «математика».,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «математика».,УНПК: в ЛВШ Менделеево для физико-математического направления есть предмет «математика».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_subjects_2:039f6527a6
unpk,course_parameter,draft_for_manager,low,УНПК: ЛВШ Менделеево для IT-направления рассчитана на 7-10 классы.,УНПК: ЛВШ Менделеево для IT-направления рассчитана на 7-10 классы.,УНПК: ЛВШ Менделеево для IT-направления рассчитана на 7-10 классы.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_classes:bbd85fed38
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «Python».,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «Python».,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «Python».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_subjects_1:566cb6f8a9
unpk,camp_lvsh,draft_for_manager,low,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «проектная деятельность».,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «проектная деятельность».,УНПК: в ЛВШ Менделеево для IT-направления есть предмет «проектная деятельность».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_subjects_2:947a5f4f11
unpk,camp_lvsh,draft_for_manager,low,"УНПК: ЛВШ Менделеево — Московская область, Солнечногорский район, посёлок Красный Воин, Льяловское шоссе, 1.","УНПК: ЛВШ Менделеево — Московская область, Солнечногорский район, посёлок Красный Воин, Льяловское шоссе, 1.","УНПК: ЛВШ Менделеево — Московская область, Солнечногорский район, посёлок Красный Воин, Льяловское шоссе, 1.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_location_address:a5f22cfdfa
unpk,camp_lvsh,draft_for_manager,low,"УНПК: ЛВШ Менделеево, название — УСК «Менделеево».","УНПК: ЛВШ Менделеево, название — УСК «Менделеево».","УНПК: ЛВШ Менделеево, название — УСК «Менделеево».",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_location_name:52f587eb67
unpk,price,bot_answer_self_for_pilot,low,УНПК: ЛВШ Менделеево — 15 000 ₽.,УНПК: ЛВШ Менделеево — 15 000 ₽.,УНПК: ЛВШ Менделеево — 15 000 ₽.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_booking_deposit:fce2e756ca
unpk,price,bot_answer_self_for_pilot,low,УНПК: полная стоимость ЛВШ Менделеево — 120 000 ₽.,УНПК: полная стоимость ЛВШ Менделеево — 120 000 ₽.,УНПК: полная стоимость ЛВШ Менделеево — 120 000 ₽.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_full:f4bb994a92
unpk,price,bot_answer_self_for_pilot,low,УНПК: минимальная стоимость ЛВШ Менделеево по текущим условиям — 83 800 ₽.,УНПК: минимальная стоимость ЛВШ Менделеево по текущим условиям — 83 800 ₽.,УНПК: минимальная стоимость ЛВШ Менделеево по текущим условиям — 83 800 ₽.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_min:db163c1225
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при применении скидки 25% стоимость ЛВШ Менделеево составляет 89 900 ₽.,УНПК: при применении скидки 25% стоимость ЛВШ Менделеево составляет 89 900 ₽.,УНПК: при применении скидки 25% стоимость ЛВШ Менделеево составляет 89 900 ₽.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_with_25_pct_discount:213c56cce1
unpk,course_parameter,draft_for_manager,low,"УНПК: ЛВШ Менделеево, пар в день — 3 пары.","УНПК: ЛВШ Менделеево, пар в день — 3 пары.","УНПК: ЛВШ Менделеево, пар в день — 3 пары.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_program_daily_pairs:849ecbde3c
unpk,camp_lvsh,draft_for_manager,low,УНПК: размер группы в ЛВШ Менделеево — 12-15 человек.,УНПК: размер группы в ЛВШ Менделеево — 12-15 человек.,УНПК: размер группы в ЛВШ Менделеево — 12-15 человек.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_program_group_size:f6be4ebcad
unpk,course_parameter,draft_for_manager,low,"УНПК: ЛВШ Менделеево, длительность пары — 110 минут.","УНПК: ЛВШ Менделеево, длительность пары — 110 минут.","УНПК: ЛВШ Менделеево, длительность пары — 110 минут.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_program_pair_duration_minutes:d32afbe24c
unpk,camp_lvsh,draft_for_manager,low,УНПК: ЛВШ Менделеево — 72+.,УНПК: ЛВШ Менделеево — 72+.,УНПК: ЛВШ Менделеево — 72+.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_program_total_academic_hours:c4c9b88ea6
unpk,camp_lvsh,draft_for_manager,low,"УНПК: ЛВШ Менделеево, Москва — да.","УНПК: ЛВШ Менделеево, Москва — да.","УНПК: ЛВШ Менделеево, Москва — да.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_transfer_from_moscow_available:f2d05f9da7
unpk,camp_lvsh,draft_for_manager,low,"УНПК: ЛВШ Менделеево, Москва — 2026-05-20.","УНПК: ЛВШ Менделеево, Москва — 2026-05-20.","УНПК: ЛВШ Менделеево, Москва — 2026-05-20.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_transfer_from_moscow_confirmed_by_team:887abe4bbc
unpk,price,bot_answer_self_for_pilot,low,"УНПК: ЛВШ Менделеево, Москва — бесплатно.","УНПК: ЛВШ Менделеево, Москва — бесплатно.","УНПК: ЛВШ Менделеево, Москва — бесплатно.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-20,fact:v3:unpk:lvsh_mendeleevo_2026_transfer_from_moscow_cost:f5554202e5
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: материнский капитал — Договор + лицензия + реквизиты.,УНПК: материнский капитал — Договор + лицензия + реквизиты.,УНПК: материнский капитал — Договор + лицензия + реквизиты.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:certificates_types_for_matkap_content:ae0a6d2f4b
unpk,matkap,bot_answer_self_for_pilot,low,"УНПК: материнский капитал можно использовать, если ребёнку, на которого оформлен сертификат, исполнилось 3 года.","УНПК: материнский капитал можно использовать, если ребёнку, на которого оформлен сертификат, исполнилось 3 года.","УНПК: материнский капитал можно использовать, если ребёнку, на которого оформлен сертификат, исполнилось 3 года.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_child_age_sertificate_owner_min:5d054d6e08
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: обучение с оплатой материнским капиталом возможно для ученика до 18 лет.,УНПК: обучение с оплатой материнским капиталом возможно для ученика до 18 лет.,УНПК: обучение с оплатой материнским капиталом возможно для ученика до 18 лет.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_child_age_student_max:b9c59d4429
unpk,matkap,bot_answer_self_for_pilot,low,"Если ученику уже 18 лет или больше, по возрастным условиям маткапитала есть ограничения. Уточню у менеджера, подходит ли ваш случай — он свяжется в течение рабочего дня.","Если ученику уже 18 лет или больше, по возрастным условиям маткапитала есть ограничения. Уточню у менеджера, подходит ли ваш случай — он свяжется в течение рабочего дня.","Если ученику уже 18 лет или больше, по возрастным условиям маткапитала есть ограничения. Уточню у менеджера, подходит ли ваш случай — он свяжется в течение рабочего дня.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_client_safe_text_when_age_over_18:8ae5f2849f
unpk,matkap,bot_answer_self_for_pilot,low,"Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.","Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.","Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_client_safe_text_when_asked:680f57f849
unpk,matkap,bot_answer_self_for_pilot,low,"К сожалению, региональный маткапитал не принимаем. Если у вас федеральный — менеджер подскажет порядок оформления.","К сожалению, региональный маткапитал не принимаем. Если у вас федеральный — менеджер подскажет порядок оформления.","К сожалению, региональный маткапитал не принимаем. Если у вас федеральный — менеджер подскажет порядок оформления.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_client_safe_text_when_regional:d8fe1135e6
unpk,matkap,bot_answer_self_for_pilot,low,"Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Итого до 15 дней.","Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Итого до 15 дней.","Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Итого до 15 дней.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_client_safe_text_when_timeline:a8ebef5d29
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: по текущим правилам можно использовать федеральный материнский капитал.,УНПК: по текущим правилам можно использовать федеральный материнский капитал.,УНПК: по текущим правилам можно использовать федеральный материнский капитал.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_rule_federal_only:6269126a5d
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: СФР рассматривает заявление на оплату материнским капиталом до 10 рабочих дней.,УНПК: СФР рассматривает заявление на оплату материнским капиталом до 10 рабочих дней.,УНПК: СФР рассматривает заявление на оплату материнским капиталом до 10 рабочих дней.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_timeline_sfr_review_days:0229f18ad5
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: весь цикл проверки и перевода материнского капитала может занимать до 15 рабочих дней.,УНПК: весь цикл проверки и перевода материнского капитала может занимать до 15 рабочих дней.,УНПК: весь цикл проверки и перевода материнского капитала может занимать до 15 рабочих дней.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_timeline_total_max_days:0c53ff3869
unpk,matkap,bot_answer_self_for_pilot,low,УНПК: после одобрения СФР перевод средств обычно занимает до 5 рабочих дней.,УНПК: после одобрения СФР перевод средств обычно занимает до 5 рабочих дней.,УНПК: после одобрения СФР перевод средств обычно занимает до 5 рабочих дней.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-20,fact:v3:unpk:matkap_timeline_transfer_days:fed4bc144b
unpk,program,draft_for_manager,low,"УНПК: черновик для ситуации «вопрос о связи брендов»: Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра.","УНПК: черновик для ситуации «вопрос о связи брендов»: Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра.","УНПК: черновик для ситуации «вопрос о связи брендов»: Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:objection_responses_brand_link_question_approved_response:79a75f23b7
unpk,program,draft_for_manager,low,"УНПК: черновик для ситуации «вопрос о связи брендов»: Я могу подсказать только про УНПК МФТИ и, к сожалению, не владею информацией про другие организации.","УНПК: черновик для ситуации «вопрос о связи брендов»: Я могу подсказать только про УНПК МФТИ и, к сожалению, не владею информацией про другие организации.","УНПК: черновик для ситуации «вопрос о связи брендов»: Я могу подсказать только про УНПК МФТИ и, к сожалению, не владею информацией про другие организации.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:objection_responses_brand_link_question_followup_phrase:5e3e24cc15
unpk,program,draft_for_manager,low,УНПК: черновик для ситуации «возражение о неудобном времени»: Разные слоты по выходным.,УНПК: черновик для ситуации «возражение о неудобном времени»: Разные слоты по выходным.,УНПК: черновик для ситуации «возражение о неудобном времени»: Разные слоты по выходным.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:objection_responses_inconvenient_time_1:9cd9dc51e7
